"id","name","shortName","path","code"
"TnT6m8FZEet","10101 Phaktanlung Rural Municipality","Phaktanlung Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/BdLcDbLQd88/TnT6m8FZEet","10101"
"gIhVZulvEsV","10102 Mikwakhola Rural Municipality","Mikwakhola Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/BdLcDbLQd88/gIhVZulvEsV","10102"
"dcsJaeSXHa6","10103 Meringden Rural Municipality","Meringden Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/BdLcDbLQd88/dcsJaeSXHa6","10103"
"zce1OaOO6G0","10104 Maiwakhola Rural Municipality","Maiwakhola Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/BdLcDbLQd88/zce1OaOO6G0","10104"
"zGGY6Sw9Uuw","10105 Aatharai Tribeni Rural Municipality","Aatharai Tribeni Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/BdLcDbLQd88/zGGY6Sw9Uuw","10105"
"gIwoGLpdBl1","10106 Phungling Municipality","Phungling Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/BdLcDbLQd88/gIwoGLpdBl1","10106"
"FpflD8BqlMO","10107 Yangwarak Rural Municipality","Yangwarak Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/BdLcDbLQd88/FpflD8BqlMO","10107"
"LDhcTMEQwFc","10108 Sirijanga Rural Municipality","Sirijanga Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/BdLcDbLQd88/LDhcTMEQwFc","10108"
"xRUd1elou25","10109 Sidingba Rural Municipality","Sidingba Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/BdLcDbLQd88/xRUd1elou25","10109"
"FJI9kFuS86i","10201 Bhotkhola Rural Municipality","Bhotkhola Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/uHEl9oRZm8L/FJI9kFuS86i","10201"
"hGD6CIUUSxR","10202 Makalu Rural Municipality","Makalu Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/uHEl9oRZm8L/hGD6CIUUSxR","10202"
"X3rzE53ksA1","10203 Silichong Rural Municipality","Silichong Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/uHEl9oRZm8L/X3rzE53ksA1","10203"
"gZbwskTTWq8","10204 Chichila Rural Municipality","Chichila Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/uHEl9oRZm8L/gZbwskTTWq8","10204"
"iujDcxElwWs","10205 Sabhapokhari Rural Municipality","Sabhapokhari Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/uHEl9oRZm8L/iujDcxElwWs","10205"
"XLjQzv0rxIP","10206 Khandabari Municipality","Khandabari Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/uHEl9oRZm8L/XLjQzv0rxIP","10206"
"O83QKtwuJWq","10207 Panchakhapan Municipality","Panchakhapan Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/uHEl9oRZm8L/O83QKtwuJWq","10207"
"SmI574YhzLn","10208 Chainapur Municipality","Chainapur Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/uHEl9oRZm8L/SmI574YhzLn","10208"
"mQLICcbzzGj","10209 Madi Municipality","Madi Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/uHEl9oRZm8L/mQLICcbzzGj","10209"
"Za9amWOWD4I","10210 Dharmadevi Municipality","Dharmadevi Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/uHEl9oRZm8L/Za9amWOWD4I","10210"
"aCFDSXlmccd","10301 Khumbu Pasanglhamu Rural Municipality","Khumbu Pasanglhamu Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/Wep3D4POB3H/aCFDSXlmccd","10301"
"XG7X38Ke2bh","10302 Mahakulung Rural Municipality","Mahakulung Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/Wep3D4POB3H/XG7X38Ke2bh","10302"
"dg95KkHSYuU","10303 Sotang Rural Municipality","Sotang Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/Wep3D4POB3H/dg95KkHSYuU","10303"
"Xznx7upyyKb","10304 Mapya Dudhkoshi Rural Municipality","Mapya Dudhkoshi Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/Wep3D4POB3H/Xznx7upyyKb","10304"
"pyw6x7rguen","10305 Thulung Dudhkoushi Rural Municipality","Thulung Dudhkoushi Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/Wep3D4POB3H/pyw6x7rguen","10305"
"BnMyon9qUaj","10306 Necha Salyan Rural Municipality","Necha Salyan Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/Wep3D4POB3H/BnMyon9qUaj","10306"
"Vkv9B89Tu0q","10307 Solu Dudhakunda Municipality","Solu Dudhakunda Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/Wep3D4POB3H/Vkv9B89Tu0q","10307"
"UCZF0J5XCSS","10308 Likhu Pike Rural Municipality","Likhu Pike Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/Wep3D4POB3H/UCZF0J5XCSS","10308"
"Wx8c91bQTKe","10401 Chishankhu Gadhi Rural Municipality","Chishankhu Gadhi Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/B7X957nA1lM/Wx8c91bQTKe","10401"
"eyOgs1AMLWG","10402 Siddhicharan Municipality","Siddhicharan Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/B7X957nA1lM/eyOgs1AMLWG","10402"
"hnu4RFrMbXo","10403 Molung Rural Municipality","Molung Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/B7X957nA1lM/hnu4RFrMbXo","10403"
"n0ICenUQAGj","10404 Khiji Demba Rural Municipality","Khiji Demba Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/B7X957nA1lM/n0ICenUQAGj","10404"
"tmwWqpt7zGE","10405 Likhu Rural Municipality","Likhu Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/B7X957nA1lM/tmwWqpt7zGE","10405"
"xh6T1nEbcgU","10406 Champadevi Rural Municipality","Champadevi Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/B7X957nA1lM/xh6T1nEbcgU","10406"
"DrH1J7KIk4g","10407 Sunkoshi Rural Municipality","Sunkoshi Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/B7X957nA1lM/DrH1J7KIk4g","10407"
"jMeH7np95YE","10408 Manebhanjyang Rural Municipality","Manebhanjyang Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/B7X957nA1lM/jMeH7np95YE","10408"
"WuW2eIQKEEM","10501 Kepilasgadhi Rural Municipality","Kepilasgadhi Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/LnJ8MTOmgGa/WuW2eIQKEEM","10501"
"wFTDjO00OIR","10502 Aiselukharka Rural Municipality","Aiselukharka Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/LnJ8MTOmgGa/wFTDjO00OIR","10502"
"BiWa3iUtHtP","10503 Rawabesi Rural Municipality","Rawabesi Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/LnJ8MTOmgGa/BiWa3iUtHtP","10503"
"dbU0Qrz64BG","10504 Halesi Tuwachung Municipality","Halesi Tuwachung Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/LnJ8MTOmgGa/dbU0Qrz64BG","10504"
"Fen9qMN7huE","10505 Diktel Rupakot Majhuwagadhi Municipality","Diktel Rupakot Majhuwagadhi Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/LnJ8MTOmgGa/Fen9qMN7huE","10505"
"PAcfAwNtnry","10506 Sakela Rural Municipality","Sakela Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/LnJ8MTOmgGa/PAcfAwNtnry","10506"
"l6h4020yfj1","10507 Diprung Chuichumma Rural Municipality","Diprung Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/LnJ8MTOmgGa/l6h4020yfj1","10507"
"UXz6AH8q6LY","10508 Khotehang Rural Municipality","Khotehang Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/LnJ8MTOmgGa/UXz6AH8q6LY","10508"
"XJcmAfNk3tE","10509 Jante Dhunga Rural Municipality","Jante Dhunga Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/LnJ8MTOmgGa/XJcmAfNk3tE","10509"
"QVOGCoPM6yb","10510 Baraha Pokhari Rural Municipality","Baraha Pokhari Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/LnJ8MTOmgGa/QVOGCoPM6yb","10510"
"FNsPCtVEyoG","10601 Shadananda Municipality","Shadananda Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/hasbXH0dTqM/FNsPCtVEyoG","10601"
"Aw6XiZcTpyl","10602 Salpa Silichho Rural Municipality","Salpa Silichho Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/hasbXH0dTqM/Aw6XiZcTpyl","10602"
"bcA7xbjb8bV","10603 Tyamke Maiyum Rural Municipality","Tyamke Maiyum Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/hasbXH0dTqM/bcA7xbjb8bV","10603"
"QIsDAg98UTi","10604 Bhojpur Municipality","Bhojpur Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/hasbXH0dTqM/QIsDAg98UTi","10604"
"PPGIT7pWlmR","10605 Arun Rural Municipality","Arun Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/hasbXH0dTqM/PPGIT7pWlmR","10605"
"MXHCNv2Axez","10606 Pauwa Dunma Rural Municipality","Pauwa Dunma Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/hasbXH0dTqM/MXHCNv2Axez","10606"
"Shs8ljNaqsQ","10607 Ramprasad Rai Rural Municipality","Ramprasad Rai Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/hasbXH0dTqM/Shs8ljNaqsQ","10607"
"xGO56QuFIYs","10608 Hatuwagadhi Rural Municipality","Hatuwagadhi Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/hasbXH0dTqM/xGO56QuFIYs","10608"
"REJz6rWHGxN","10609 Aamchowk Rural Municipality","Aamchowk Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/hasbXH0dTqM/REJz6rWHGxN","10609"
"G58bwGWfyhX","10701 Mahalaxmi Municipality","Mahalaxmi Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/eW2b8SUYRWt/G58bwGWfyhX","10701"
"xpZx5iZTcmp","10702 Pakhribas Municipality","Pakhribas Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/eW2b8SUYRWt/xpZx5iZTcmp","10702"
"taIxmXevJeG","10703 Chhathar Jorpati Rural Municipality","Chhathar Jorpati Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/eW2b8SUYRWt/taIxmXevJeG","10703"
"bVEJIxTw9fo","10704 Dhankuta Municipality","Dhankuta Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/eW2b8SUYRWt/bVEJIxTw9fo","10704"
"r1eAZIkCTv9","10705 Sahidbhumi Rural Municipality","Sahidbhumi Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/eW2b8SUYRWt/r1eAZIkCTv9","10705"
"oMeYnk0engn","10706 Sangurigadhi Rural Municipality","Sangurigadhi Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/eW2b8SUYRWt/oMeYnk0engn","10706"
"cl7skUSvPmj","10707 Chaubise Rural Municipality","Chaubise Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/eW2b8SUYRWt/cl7skUSvPmj","10707"
"jAstzBdFXL6","10801 Aatharai Rural Municipality","Aatharai Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/S8J6p6tGXNb/jAstzBdFXL6","10801"
"FBtbgRuKWDU","10802 Phedap Rural Municipality","Phedap Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/S8J6p6tGXNb/FBtbgRuKWDU","10802"
"cp9IiyIrpjA","10803 Menchhayayem Rural Municipality","Menchhayayem Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/S8J6p6tGXNb/cp9IiyIrpjA","10803"
"QBHBAOyZhcm","10804 Myanglung Municipality","Myanglung Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/S8J6p6tGXNb/QBHBAOyZhcm","10804"
"LwXIl5HeCi8","10805 Laligurans Municipality","Laligurans Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/S8J6p6tGXNb/LwXIl5HeCi8","10805"
"RYci0bt6jLL","10806 Chhathar Rural Municipality","Chhathar Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/S8J6p6tGXNb/RYci0bt6jLL","10806"
"xPU2FhwKsRf","10901 Yangbarak Rural Municipality","Yangbarak Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/ZULmwVN4Zfv/xPU2FhwKsRf","10901"
"CMLxRNQiEuz","10902 Hilihan Rural Municipality","Hilihan Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/ZULmwVN4Zfv/CMLxRNQiEuz","10902"
"Jit4hXPt6dE","10903 Falelung Rural Municipality","Falelung Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/ZULmwVN4Zfv/Jit4hXPt6dE","10903"
"iXFygpFSP55","10904 Phidim Municipality","Phidim Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/ZULmwVN4Zfv/iXFygpFSP55","10904"
"YubZ3SsXpMk","10905 Falgunanda Rural Municipality","Falgunanda Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/ZULmwVN4Zfv/YubZ3SsXpMk","10905"
"zLYAl5X1IrN","10906 Kummayak Rural Municipality","Kummayak Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/ZULmwVN4Zfv/zLYAl5X1IrN","10906"
"f7uSgiSErsd","10907 Tumbewa Rural Municipality","Tumbewa Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/ZULmwVN4Zfv/f7uSgiSErsd","10907"
"rTNYEQ9kpvZ","10908 Miklajung Rural Municipality","Miklajung Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/ZULmwVN4Zfv/rTNYEQ9kpvZ","10908"
"fI2CEJPXuMR","11001 Mai Jogmai Rural Municipality","Mai Jogmai Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/VoOb1wMwKp0/fI2CEJPXuMR","11001"
"dVjrEKQVAjU","11002 Sandakpur Rural Municipality","Sandakpur Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/VoOb1wMwKp0/dVjrEKQVAjU","11002"
"Fg5SMJO2RrG","11003 Ilam Municipality","Ilam Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/VoOb1wMwKp0/Fg5SMJO2RrG","11003"
"Tj17nxdNb83","11004 Deumai Municipality","Deumai Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/VoOb1wMwKp0/Tj17nxdNb83","11004"
"DlmjnZcEmaW","11005 Fakfokathum Rural Municipality","Fakfokathum Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/VoOb1wMwKp0/DlmjnZcEmaW","11005"
"vRXbpkNHDuC","11006 Mangsebung Rural Municipality","Mangsebung Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/VoOb1wMwKp0/vRXbpkNHDuC","11006"
"BkH14jmtBEy","11007 Chulachuli Rural Municipality","Chulachuli Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/VoOb1wMwKp0/BkH14jmtBEy","11007"
"v6VtFYe7zjn","11008 Mai Municipality","Mai Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/VoOb1wMwKp0/v6VtFYe7zjn","11008"
"wYQGR7E6qQA","11009 Suryodaya Municipality","Suryodaya Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/VoOb1wMwKp0/wYQGR7E6qQA","11009"
"IDp6QAC1Prv","11010 Rong Rural Municipality","Rong Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/VoOb1wMwKp0/IDp6QAC1Prv","11010"
"afoMvFV0IvH","11101 Mechinagar Municipality","Mechinagar Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/CNFRaFUfLjo/afoMvFV0IvH","11101"
"h4TMwE2Cx5p","11102 Buddhashanti Rural Municipality","Buddhashanti Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/CNFRaFUfLjo/h4TMwE2Cx5p","11102"
"lD1jHXyxn8Z","11103 Arjundhara Municipality","Arjundhara Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/CNFRaFUfLjo/lD1jHXyxn8Z","11103"
"BSlmdVvEkUs","11104 Kankai Municipality","Kankai Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/CNFRaFUfLjo/BSlmdVvEkUs","11104"
"RffL3O64yhC","11105 Shivasatakshi Municipality","Shivasatakshi Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/CNFRaFUfLjo/RffL3O64yhC","11105"
"EPL0DIwxK38","11106 Kamal Rural Municipality","Kamal Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/CNFRaFUfLjo/EPL0DIwxK38","11106"
"LgUWza3LscP","11107 Damak Municipality","Damak Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/CNFRaFUfLjo/LgUWza3LscP","11107"
"wwOSgp0cOmn","11108 Gauradaha Municipality","Gauradaha Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/CNFRaFUfLjo/wwOSgp0cOmn","11108"
"JaUBuct5QVT","11109 Gauriganj Rural Municipality","Gauriganj Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/CNFRaFUfLjo/JaUBuct5QVT","11109"
"Cf6GIV8FAqx","11110 Jhapa Rural Municipality","Jhapa Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/CNFRaFUfLjo/Cf6GIV8FAqx","11110"
"D9dexwSZsOS","11111 Barhadashi Rural Municipality","Barhadashi Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/CNFRaFUfLjo/D9dexwSZsOS","11111"
"n22NGxaQxai","11112 Birtamod Municipality","Birtamod Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/CNFRaFUfLjo/n22NGxaQxai","11112"
"bmihOcaIGVI","11113 Haldibari Rural Municipality","Haldibari Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/CNFRaFUfLjo/bmihOcaIGVI","11113"
"Br9qDReSA2O","11114 Bhadrapur Municipality","Bhadrapur Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/CNFRaFUfLjo/Br9qDReSA2O","11114"
"c5xvFc10jWu","11115 Kachanakawal Rural Municipality","Kachanakawal Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/CNFRaFUfLjo/c5xvFc10jWu","11115"
"ubowqxaF44P","11201 Miklajung Rural Municipality","Miklajung Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/O5p5idrXdiw/ubowqxaF44P","11201"
"a93eGOAOHia","11202 Letang Municipality","Letang Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/O5p5idrXdiw/a93eGOAOHia","11202"
"sBELQdDFD2K","11203 Kerabari Rural Municipality","Kerabari Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/O5p5idrXdiw/sBELQdDFD2K","11203"
"mKSUBEinvq2","11204 Sundarharaicha Municipality","Sundarharaicha Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/O5p5idrXdiw/mKSUBEinvq2","11204"
"pN4TTnoLrKe","11205 Belbari Municipality","Belbari Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/O5p5idrXdiw/pN4TTnoLrKe","11205"
"oiPoxEsEVm5","11206 Kanepokhari Rural Municipality","Kanepokhari Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/O5p5idrXdiw/oiPoxEsEVm5","11206"
"DVMRpMuFczl","11207 Pathari Shanishchare Municipality","Pathari Shanishchare Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/O5p5idrXdiw/DVMRpMuFczl","11207"
"yUwjKIAHeH9","11208 Urlabari Municipality","Urlabari Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/O5p5idrXdiw/yUwjKIAHeH9","11208"
"pwSpcMa7aiC","11209 Ratuwamai Municipality","Ratuwamai Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/O5p5idrXdiw/pwSpcMa7aiC","11209"
"h9u8UmFONT1","11210 Sunwarshi Municipality","Sunwarshi Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/O5p5idrXdiw/h9u8UmFONT1","11210"
"KvHrEEoouzN","11211 Rangeli Municipality","Rangeli Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/O5p5idrXdiw/KvHrEEoouzN","11211"
"VwwGw8hqdUJ","11212 Gramthan Rural Municipality","Gramthan Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/O5p5idrXdiw/VwwGw8hqdUJ","11212"
"xBDvxlFhSZC","11213 Budhiganga Rural Municipality","Budhiganga Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/O5p5idrXdiw/xBDvxlFhSZC","11213"
"kWTiMqhMM9Z","11214 Biratnagar Metropolitan City","Biratnagar Metropolitan City","/cCTQiGkKcTk/RVc3XoVoNRf/O5p5idrXdiw/kWTiMqhMM9Z","11214"
"QXdURpmMJVr","11215 Katahari Rural Municipality","Katahari Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/O5p5idrXdiw/QXdURpmMJVr","11215"
"txapzBqXqYv","11216 Dhanapalthan Rural Municipality","Dhanapalthan Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/O5p5idrXdiw/txapzBqXqYv","11216"
"BHbUx4fzmU6","11217 Jahada Rural Municipality","Jahada Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/O5p5idrXdiw/BHbUx4fzmU6","11217"
"i9OaLRO8kUl","11301 Dharan Sub-Metropolitan City","Dharan Sub-Metropolitan City","/cCTQiGkKcTk/RVc3XoVoNRf/i6gMyoP9ReK/i9OaLRO8kUl","11301"
"fS16KZv8gF5","11302 Baraha Municipality","Baraha Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/i6gMyoP9ReK/fS16KZv8gF5","11302"
"UAZLJpwmgTC","11303 Koshi Rural Municipality","Koshi Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/i6gMyoP9ReK/UAZLJpwmgTC","11303"
"fOsad5tzQnM","11304 Bhokraha Rural Municipality","Bhokraha Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/i6gMyoP9ReK/fOsad5tzQnM","11304"
"lC6XtfV6VtA","11305 Ramdhuni Municipality","Ramdhuni Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/i6gMyoP9ReK/lC6XtfV6VtA","11305"
"A8EZqSGm5PY","11306 Itahari Sub-Metropolitan City","Itahari Sub-Metropolitan City","/cCTQiGkKcTk/RVc3XoVoNRf/i6gMyoP9ReK/A8EZqSGm5PY","11306"
"oEJ9zGHQD3W","11307 Duhabi Municipality","Duhabi Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/i6gMyoP9ReK/oEJ9zGHQD3W","11307"
"C8jpqXzlwLo","11308 Gadhi Rural Municipality","Gadhi Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/i6gMyoP9ReK/C8jpqXzlwLo","11308"
"RJjAQffhRya","11309 Inaruwa Municipality","Inaruwa Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/i6gMyoP9ReK/RJjAQffhRya","11309"
"I1EcVkGuEAi","11310 Harinagara Rural Municipality","Harinagara Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/i6gMyoP9ReK/I1EcVkGuEAi","11310"
"gtD00wobuEx","11311 Dewangunj Rural Municipality","Dewangunj Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/i6gMyoP9ReK/gtD00wobuEx","11311"
"oSXIDqXc98o","11312 Barju Rural Municipality","Barju Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/i6gMyoP9ReK/oSXIDqXc98o","11312"
"QtO7FHYoYFL","11401 Belaka Municipality","Belaka Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/grMJpaDdSrD/QtO7FHYoYFL","11401"
"byh0saBehjx","11402 Chaudandigadhi Municipality","Chaudandigadhi Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/grMJpaDdSrD/byh0saBehjx","11402"
"IrlWkahBEKS","11403 Triyuga Municipality","Triyuga Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/grMJpaDdSrD/IrlWkahBEKS","11403"
"oOYYlsVSG0Z","11404 Rautamai Rural Municipality","Rautamai Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/grMJpaDdSrD/oOYYlsVSG0Z","11404"
"OF6Ct06Stc6","11405 Limchungbung Rural Municipality"," Limchungbung Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/grMJpaDdSrD/OF6Ct06Stc6","11405"
"bdOniUUPLUd","11406 Tapli Rural Municipality","Tapli Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/grMJpaDdSrD/bdOniUUPLUd","11406"
"p3jCjtaqr1K","11407 Katari Municipality","Katari Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/grMJpaDdSrD/p3jCjtaqr1K","11407"
"H7GTeyIlh47","11408 Udayapurgadhi Rural Municipality","Udayapurgadhi Rural Municipality","/cCTQiGkKcTk/RVc3XoVoNRf/grMJpaDdSrD/H7GTeyIlh47","11408"
"GTscpNaZbdd","20101 Saptakoshi Municipality","Saptakoshi Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/GTscpNaZbdd","20101"
"My9JVu4tB1f","20102 Kanchanrup Municipality","Kanchanrup Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/My9JVu4tB1f","20102"
"f5sr4KVRSGU","20103 Agnisair Krishna Sabaran Rural Municipality","Agnisair Krishna Sabaran Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/f5sr4KVRSGU","20103"
"UzTFKbl7g95","20104 Rupani Rural Municipality","Rupani Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/UzTFKbl7g95","20104"
"ui1c8rGwOps","20105 Shambhunath Municipality","Shambhunath Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/ui1c8rGwOps","20105"
"LCwocRjf8BI","20106 Khadak Municipality","Khadak Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/LCwocRjf8BI","20106"
"tsd4P5ZCQuW","20107 Surunga Municipality","Surunga Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/tsd4P5ZCQuW","20107"
"PoNyMTuhJGu","20108 Balan-Bihul Rural Municipality","Balan-Bihul Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/PoNyMTuhJGu","20108"
"jUSkmeSh1bB","20109 BodeBarsain Municipality","BodeBarsain Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/jUSkmeSh1bB","20109"
"z9OcbIrxIMV","20110 Dakneshwori Municipality","Dakneshwori Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/z9OcbIrxIMV","20110"
"efeJVmnEkr5","20111 Rajgadh Rural Municipality","Rajgadh Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/efeJVmnEkr5","20111"
"pVuxZeIsOlz","20112 Bishnupur Rural Municipality","Bishnupur Rural Municipality","/cCTQiGkKcTk/a6W190BanBu/PUPCyKcUwlS/pVuxZeIsOlz","20112"
